countyfips,state_name,county_name,NIC_2019,NIC_2020,NUI_2019,NUI_2020,nic_moe_2019,nic_moe_2020,nui_moe_2019,nui_moe_2020,statefips
341,Texas,Moore County,13390.0,12463.0,4996.0,5565.0,424.0,497.0,424.0,497.0,48
343,Texas,Morris County,7750.0,7663.0,1786.0,1752.0,180.0,201.0,180.0,201.0,48
345,Texas,Motley County,645.0,656.0,189.0,151.0,20.0,20.0,20.0,20.0,48
347,Texas,Nacogdoches County,39644.0,38370.0,10678.0,11175.0,994.0,1094.0,994.0,1094.0,48
349,Texas,Navarro County,31170.0,31827.0,9643.0,9362.0,725.0,794.0,725.0,794.0,48
351,Texas,Newton County,7813.0,7674.0,2176.0,1956.0,202.0,210.0,202.0,210.0,48
353,Texas,Nolan County,9243.0,9288.0,2383.0,2367.0,227.0,258.0,227.0,258.0,48
355,Texas,Nueces County,241588.0,241684.0,60083.0,58953.0,3887.0,4145.0,3887.0,4145.0,48
357,Texas,Ochiltree County,6277.0,5773.0,2360.0,2587.0,208.0,243.0,208.0,243.0,48
359,Texas,Oldham County,1273.0,1289.0,281.0,268.0,32.0,35.0,32.0,35.0,48
361,Texas,Orange County,57718.0,57598.0,11627.0,11270.0,995.0,1129.0,995.0,1129.0,48
363,Texas,Palo Pinto County,17695.0,18182.0,5323.0,4843.0,460.0,513.0,460.0,513.0,48
365,Texas,Panola County,14662.0,14319.0,3606.0,3676.0,329.0,382.0,329.0,382.0,48
367,Texas,Parker County,99471.0,103390.0,20751.0,20675.0,1660.0,1886.0,1660.0,1886.0,48
369,Texas,Parmer County,5845.0,5773.0,2297.0,2180.0,204.0,229.0,204.0,229.0,48
371,Texas,Pecos County,8725.0,8510.0,2871.0,3016.0,263.0,311.0,263.0,311.0,48
373,Texas,Polk County,28899.0,30882.0,8609.0,7722.0,656.0,777.0,656.0,777.0,48
375,Texas,Potter County,71368.0,70771.0,24112.0,22830.0,1833.0,1876.0,1833.0,1876.0,48
377,Texas,Presidio County,3387.0,3040.0,1638.0,1812.0,145.0,157.0,145.0,157.0,48
379,Texas,Rains County,7281.0,7252.0,2071.0,2097.0,194.0,228.0,194.0,228.0,48
381,Texas,Randall County,99427.0,99884.0,15147.0,16210.0,1359.0,1670.0,1359.0,1670.0,48
383,Texas,Reagan County,2727.0,2575.0,676.0,798.0,75.0,92.0,75.0,92.0,48
385,Texas,Real County,1827.0,1679.0,522.0,579.0,54.0,65.0,54.0,65.0,48
387,Texas,Red River County,6977.0,7006.0,1886.0,1695.0,184.0,194.0,184.0,194.0,48
389,Texas,Reeves County,8532.0,8562.0,2435.0,2380.0,241.0,272.0,241.0,272.0,48
391,Texas,Refugio County,4264.0,4250.0,986.0,967.0,101.0,116.0,101.0,116.0,48
393,Texas,Roberts County,558.0,523.0,112.0,105.0,13.0,15.0,13.0,15.0,48
395,Texas,Robertson County,10796.0,10776.0,2693.0,2540.0,258.0,283.0,258.0,283.0,48
397,Texas,Rockwall County,78067.0,84267.0,13643.0,11686.0,1235.0,1255.0,1235.0,1255.0,48
399,Texas,Runnels County,6392.0,6276.0,1617.0,1812.0,159.0,197.0,159.0,197.0,48
401,Texas,Rusk County,31104.0,30364.0,8119.0,8336.0,672.0,773.0,672.0,773.0,48
403,Texas,Sabine County,5769.0,5764.0,1450.0,1412.0,142.0,165.0,142.0,165.0,48
405,Texas,San Augustine County,4645.0,4693.0,1240.0,1160.0,125.0,136.0,125.0,136.0,48
407,Texas,San Jacinto County,17165.0,17234.0,5018.0,5019.0,447.0,520.0,447.0,520.0,48
409,Texas,San Patricio County,45333.0,44388.0,10456.0,11539.0,899.0,1087.0,899.0,1087.0,48
411,Texas,San Saba County,2735.0,2859.0,1210.0,1113.0,103.0,120.0,103.0,120.0,48
413,Texas,Schleicher County,1671.0,1608.0,553.0,584.0,54.0,62.0,54.0,62.0,48
415,Texas,Scurry County,9741.0,9839.0,2820.0,2739.0,253.0,296.0,253.0,296.0,48
417,Texas,Shackelford County,1986.0,2019.0,578.0,555.0,58.0,65.0,58.0,65.0,48
419,Texas,Shelby County,15196.0,14826.0,5297.0,5108.0,418.0,469.0,418.0,469.0,48
421,Texas,Sherman County,1827.0,1723.0,720.0,791.0,67.0,80.0,67.0,80.0,48
423,Texas,Smith County,148726.0,148753.0,39717.0,40004.0,2797.0,3179.0,2797.0,3179.0,48
425,Texas,Somervell County,6031.0,6003.0,1303.0,1292.0,137.0,152.0,137.0,152.0,48
427,Texas,Starr County,38046.0,38946.0,17283.0,15838.0,1106.0,1274.0,1106.0,1274.0,48
429,Texas,Stephens County,5177.0,5074.0,1633.0,1631.0,160.0,181.0,160.0,181.0,48
431,Texas,Sterling County,889.0,867.0,209.0,235.0,23.0,28.0,23.0,28.0,48
433,Texas,Stonewall County,793.0,764.0,192.0,224.0,21.0,27.0,21.0,27.0,48
435,Texas,Sutton County,2408.0,2250.0,628.0,729.0,61.0,77.0,61.0,77.0,48
437,Texas,Swisher County,4002.0,3774.0,1429.0,1543.0,130.0,154.0,130.0,154.0,48
439,Texas,Tarrant County,1486335.0,1476338.0,347063.0,362639.0,13617.0,15154.0,13617.0,15154.0,48
441,Texas,Taylor County,93135.0,95303.0,21168.0,19311.0,1738.0,1787.0,1738.0,1787.0,48
443,Texas,Terrell County,416.0,358.0,101.0,106.0,11.0,13.0,11.0,13.0,48
445,Texas,Terry County,6956.0,6787.0,2487.0,2432.0,213.0,241.0,213.0,241.0,48
447,Texas,Throckmorton County,799.0,829.0,257.0,242.0,27.0,30.0,27.0,30.0,48
449,Texas,Titus County,20479.0,20238.0,6864.0,7043.0,584.0,645.0,584.0,645.0,48
451,Texas,Tom Green County,79120.0,79359.0,16924.0,16798.0,1507.0,1650.0,1507.0,1650.0,48
453,Texas,Travis County,939405.0,992122.0,185356.0,158369.0,9629.0,9852.0,9629.0,9852.0,48
455,Texas,Trinity County,8324.0,8600.0,2283.0,2040.0,211.0,231.0,211.0,231.0,48
457,Texas,Tyler County,11878.0,11792.0,2983.0,2950.0,278.0,326.0,278.0,326.0,48
459,Texas,Upshur County,27392.0,27468.0,6255.0,6185.0,557.0,644.0,557.0,644.0,48
461,Texas,Upton County,2447.0,2337.0,630.0,682.0,62.0,72.0,62.0,72.0,48
463,Texas,Uvalde County,16251.0,16202.0,5374.0,5375.0,473.0,537.0,473.0,537.0,48
465,Texas,Val Verde County,30470.0,29981.0,9402.0,9903.0,795.0,932.0,795.0,932.0,48
467,Texas,Van Zandt County,34037.0,35947.0,10703.0,9209.0,833.0,917.0,833.0,917.0,48
469,Texas,Victoria County,59958.0,59165.0,15208.0,15370.0,1239.0,1412.0,1239.0,1412.0,48
471,Texas,Walker County,36937.0,37421.0,8758.0,7972.0,913.0,1040.0,913.0,1040.0,48
473,Texas,Waller County,33518.0,34321.0,10533.0,11149.0,886.0,1038.0,886.0,1038.0,48
475,Texas,Ward County,8080.0,7937.0,2180.0,2393.0,211.0,249.0,211.0,249.0,48
477,Texas,Washington County,20781.0,20735.0,5103.0,4762.0,459.0,504.0,459.0,504.0,48
479,Texas,Webb County,169177.0,165202.0,73316.0,76921.0,3972.0,4365.0,3972.0,4365.0,48
481,Texas,Wharton County,25140.0,25321.0,8663.0,8200.0,677.0,773.0,677.0,773.0,48
483,Texas,Wheeler County,2974.0,2835.0,1058.0,1063.0,93.0,107.0,93.0,107.0,48
485,Texas,Wichita County,81629.0,81782.0,18616.0,18633.0,1562.0,1764.0,1562.0,1764.0,48
487,Texas,Wilbarger County,7878.0,7601.0,2192.0,2297.0,217.0,257.0,217.0,257.0,48
489,Texas,Willacy County,11283.0,11022.0,3443.0,3494.0,306.0,343.0,306.0,343.0,48
491,Texas,Williamson County,452412.0,473203.0,63856.0,67052.0,4487.0,5226.0,4487.0,5226.0,48
493,Texas,Wilson County,35499.0,35948.0,7054.0,7228.0,618.0,733.0,618.0,733.0,48
495,Texas,Winkler County,5470.0,5263.0,1458.0,1551.0,135.0,165.0,135.0,165.0,48
497,Texas,Wise County,46025.0,46609.0,12717.0,12674.0,976.0,1117.0,976.0,1117.0,48
499,Texas,Wood County,24516.0,24833.0,6987.0,6998.0,584.0,691.0,584.0,691.0,48
501,Texas,Yoakum County,5659.0,5236.0,2004.0,2359.0,180.0,222.0,180.0,222.0,48
503,Texas,Young County,10753.0,10949.0,3309.0,3012.0,292.0,321.0,292.0,321.0,48
505,Texas,Zapata County,8482.0,8426.0,3521.0,3504.0,282.0,317.0,282.0,317.0,48
507,Texas,Zavala County,7416.0,7270.0,2076.0,2187.0,200.0,239.0,200.0,239.0,48
1,Utah,Beaver County,4904.0,4865.0,747.0,789.0,96.0,114.0,96.0,114.0,49
3,Utah,Box Elder County,43172.0,44134.0,4863.0,4800.0,546.0,614.0,546.0,614.0,49
5,Utah,Cache County,100396.0,101582.0,10396.0,10747.0,1069.0,1194.0,1069.0,1194.0,49
7,Utah,Carbon County,14501.0,14801.0,1611.0,1489.0,191.0,208.0,191.0,208.0,49
9,Utah,Daggett County,625.0,651.0,64.0,99.0,9.0,16.0,9.0,16.0,49
11,Utah,Davis County,292559.0,298545.0,25911.0,22209.0,2333.0,2265.0,2333.0,2265.0,49
13,Utah,Duchesne County,14592.0,14645.0,2526.0,2406.0,260.0,273.0,260.0,273.0,49
15,Utah,Emery County,7333.0,7346.0,806.0,852.0,101.0,121.0,101.0,121.0,49
17,Utah,Garfield County,3003.0,3102.0,632.0,528.0,76.0,76.0,76.0,76.0,49
19,Utah,Grand County,6468.0,6635.0,1265.0,1155.0,147.0,156.0,147.0,156.0,49
21,Utah,Iron County,40422.0,41549.0,5683.0,5941.0,644.0,771.0,644.0,771.0,49
23,Utah,Juab County,9247.0,9267.0,1158.0,1220.0,149.0,179.0,149.0,179.0,49
25,Utah,Kane County,5142.0,5104.0,586.0,632.0,76.0,93.0,76.0,93.0,49
27,Utah,Millard County,8992.0,9206.0,1581.0,1508.0,176.0,198.0,176.0,198.0,49
29,Utah,Morgan County,9961.0,10268.0,853.0,754.0,117.0,118.0,117.0,118.0,49
31,Utah,Piute County,869.0,878.0,132.0,112.0,18.0,17.0,18.0,17.0,49
33,Utah,Rich County,1796.0,1675.0,213.0,267.0,31.0,40.0,31.0,40.0,49
35,Utah,Salt Lake County,904037.0,921559.0,115752.0,102128.0,5541.0,5601.0,5541.0,5601.0,49
37,Utah,San Juan County,10338.0,10905.0,2197.0,2080.0,222.0,242.0,222.0,242.0,49
39,Utah,Sanpete County,20053.0,20714.0,3483.0,3154.0,397.0,399.0,397.0,399.0,49
41,Utah,Sevier County,15568.0,15699.0,2073.0,1957.0,231.0,258.0,231.0,258.0,49
43,Utah,Summit County,33365.0,33678.0,3728.0,3158.0,394.0,408.0,394.0,408.0,49
45,Utah,Tooele County,58220.0,59241.0,6823.0,7787.0,785.0,993.0,785.0,993.0,49
47,Utah,Uintah County,26254.0,26165.0,5076.0,5205.0,525.0,602.0,525.0,602.0,49
49,Utah,Utah County,519721.0,538982.0,53785.0,49388.0,3710.0,3768.0,3710.0,3768.0,49
51,Utah,Wasatch County,26365.0,27640.0,3419.0,3054.0,388.0,435.0,388.0,435.0,49
53,Utah,Washington County,115156.0,122352.0,20380.0,18011.0,1925.0,1938.0,1925.0,1938.0,49
55,Utah,Wayne County,1756.0,1776.0,327.0,317.0,41.0,46.0,41.0,46.0,49
57,Utah,Weber County,203795.0,203688.0,22325.0,23656.0,1974.0,2274.0,1974.0,2274.0,49
1,Vermont,Addison County,24969.0,24823.0,1650.0,1519.0,214.0,233.0,214.0,233.0,50
3,Vermont,Bennington County,24457.0,24387.0,1598.0,1304.0,210.0,207.0,210.0,207.0,50
5,Vermont,Caledonia County,21088.0,20870.0,1320.0,1111.0,178.0,178.0,178.0,178.0,50
7,Vermont,Chittenden County,123742.0,124860.0,6400.0,5680.0,654.0,682.0,654.0,682.0,50
9,Vermont,Essex County,4189.0,4092.0,289.0,245.0,42.0,45.0,42.0,45.0,50
11,Vermont,Franklin County,38542.0,38980.0,2199.0,1868.0,283.0,288.0,283.0,288.0,50
13,Vermont,Grand Isle County,5365.0,5283.0,301.0,295.0,44.0,52.0,44.0,52.0,50
15,Vermont,Lamoille County,18756.0,18800.0,1392.0,1197.0,195.0,200.0,195.0,200.0,50
17,Vermont,Orange County,20546.0,20583.0,1371.0,1065.0,181.0,172.0,181.0,172.0,50
19,Vermont,Orleans County,18719.0,18593.0,1337.0,1135.0,174.0,185.0,174.0,185.0,50
21,Vermont,Rutland County,40684.0,40035.0,2381.0,2090.0,303.0,322.0,303.0,322.0,50
23,Vermont,Washington County,41934.0,41742.0,2310.0,2026.0,291.0,305.0,291.0,305.0,50
25,Vermont,Windham County,29150.0,28880.0,1927.0,1602.0,259.0,253.0,259.0,253.0,50
27,Vermont,Windsor County,38564.0,38637.0,2646.0,2221.0,319.0,341.0,319.0,341.0,50
1,Virginia,Accomack County,20219.0,20066.0,3601.0,3162.0,376.0,389.0,376.0,389.0,51
3,Virginia,Albemarle County,75154.0,75041.0,7182.0,7920.0,729.0,936.0,729.0,936.0,51
510,Virginia,Alexandria city,126213.0,126157.0,12663.0,11230.0,1301.0,1356.0,1301.0,1356.0,51
5,Virginia,Alleghany County,9892.0,9713.0,1040.0,1014.0,126.0,143.0,126.0,143.0,51
7,Virginia,Amelia County,9235.0,9016.0,1208.0,1196.0,141.0,163.0,141.0,163.0,51
9,Virginia,Amherst County,21409.0,21089.0,2436.0,2543.0,280.0,334.0,280.0,334.0,51
11,Virginia,Appomattox County,10961.0,11108.0,1485.0,1342.0,171.0,187.0,171.0,187.0,51
13,Virginia,Arlington County,197045.0,200417.0,12911.0,13375.0,1353.0,1571.0,1353.0,1571.0,51
15,Virginia,Augusta County,50618.0,51463.0,5609.0,5242.0,613.0,679.0,613.0,679.0,51
17,Virginia,Bath County,2654.0,2625.0,310.0,292.0,42.0,45.0,42.0,45.0,51
19,Virginia,Bedford County,55914.0,56459.0,5649.0,4949.0,595.0,642.0,595.0,642.0,51
21,Virginia,Bland County,3830.0,3742.0,327.0,321.0,42.0,49.0,42.0,49.0,51
23,Virginia,Botetourt County,23639.0,23726.0,1858.0,1801.0,219.0,254.0,219.0,254.0,51
520,Virginia,Bristol city,11613.0,11993.0,1206.0,1142.0,156.0,174.0,156.0,174.0,51
25,Virginia,Brunswick County,9131.0,8999.0,1303.0,1024.0,149.0,146.0,149.0,146.0,51
27,Virginia,Buchanan County,13266.0,13253.0,1836.0,1405.0,208.0,201.0,208.0,201.0,51
29,Virginia,Buckingham County,10116.0,10043.0,1367.0,1308.0,167.0,184.0,167.0,184.0,51
530,Virginia,Buena Vista city,4348.0,4206.0,375.0,457.0,56.0,75.0,56.0,75.0,51
31,Virginia,Campbell County,38698.0,38860.0,4462.0,4078.0,517.0,548.0,517.0,548.0,51
33,Virginia,Caroline County,22594.0,22551.0,2384.0,2186.0,276.0,301.0,276.0,301.0,51
35,Virginia,Carroll County,19344.0,19444.0,2677.0,2540.0,309.0,341.0,309.0,341.0,51
36,Virginia,Charles City County,4448.0,4196.0,722.0,732.0,80.0,92.0,80.0,92.0,51
37,Virginia,Charlotte County,7849.0,7809.0,1113.0,1003.0,133.0,141.0,133.0,141.0,51
540,Virginia,Charlottesville city,35183.0,35113.0,4204.0,3679.0,520.0,518.0,520.0,518.0,51
550,Virginia,Chesapeake city,190383.0,190472.0,16311.0,15829.0,1636.0,1814.0,1636.0,1814.0,51
41,Virginia,Chesterfield County,267426.0,271156.0,26720.0,23790.0,2212.0,2398.0,2212.0,2398.0,51
43,Virginia,Clarke County,10295.0,10320.0,1080.0,1014.0,125.0,139.0,125.0,139.0,51
570,Virginia,Colonial Heights city,12506.0,12392.0,1259.0,1201.0,163.0,183.0,163.0,183.0,51
580,Virginia,Covington city,3961.0,4012.0,345.0,335.0,48.0,55.0,48.0,55.0,51
45,Virginia,Craig County,3611.0,3465.0,251.0,325.0,37.0,50.0,37.0,50.0,51
47,Virginia,Culpeper County,37994.0,38396.0,4744.0,4715.0,496.0,587.0,496.0,587.0,51
49,Virginia,Cumberland County,6767.0,6737.0,797.0,731.0,98.0,109.0,98.0,109.0,51
590,Virginia,Danville city,27069.0,26429.0,2929.0,2728.0,351.0,376.0,351.0,376.0,51
51,Virginia,Dickenson County,9398.0,9301.0,1076.0,885.0,126.0,131.0,126.0,131.0,51
53,Virginia,Dinwiddie County,20552.0,20509.0,2273.0,1994.0,270.0,285.0,270.0,285.0,51
595,Virginia,Emporia city,3775.0,3577.0,343.0,345.0,48.0,54.0,48.0,54.0,51
57,Virginia,Essex County,7315.0,7160.0,936.0,913.0,113.0,130.0,113.0,130.0,51
59,Virginia,Fairfax County,893743.0,918939.0,89030.0,75442.0,5164.0,5130.0,5164.0,5130.0,51
600,Virginia,Fairfax city,18507.0,18257.0,1929.0,1783.0,235.0,261.0,235.0,261.0,51
610,Virginia,Falls Church city,12174.0,12164.0,486.0,542.0,66.0,84.0,66.0,84.0,51
61,Virginia,Fauquier County,53820.0,53876.0,5392.0,5109.0,548.0,592.0,548.0,592.0,51
63,Virginia,Floyd County,10514.0,10472.0,1443.0,1361.0,169.0,194.0,169.0,194.0,51
65,Virginia,Fluvanna County,18597.0,18478.0,1854.0,1889.0,219.0,262.0,219.0,262.0,51
67,Virginia,Franklin County,37121.0,37243.0,4259.0,3814.0,472.0,524.0,472.0,524.0,51
620,Virginia,Franklin city,5836.0,5491.0,466.0,484.0,61.0,74.0,61.0,74.0,51
69,Virginia,Frederick County,65558.0,66866.0,6852.0,6503.0,696.0,812.0,696.0,812.0,51
630,Virginia,Fredericksburg city,20558.0,20493.0,2393.0,2711.0,285.0,388.0,285.0,388.0,51
640,Virginia,Galax city,4322.0,4422.0,707.0,562.0,84.0,85.0,84.0,85.0,51
71,Virginia,Giles County,11698.0,11710.0,1187.0,1132.0,146.0,166.0,146.0,166.0,51
73,Virginia,Gloucester County,27120.0,26929.0,2826.0,2713.0,323.0,369.0,323.0,369.0,51
75,Virginia,Goochland County,16341.0,16874.0,1117.0,951.0,143.0,153.0,143.0,153.0,51
77,Virginia,Grayson County,9380.0,9379.0,1234.0,1092.0,148.0,154.0,148.0,154.0,51
79,Virginia,Greene County,14447.0,14438.0,1742.0,1788.0,200.0,237.0,200.0,237.0,51
81,Virginia,Greensville County,5631.0,5457.0,527.0,436.0,68.0,65.0,68.0,65.0,51
83,Virginia,Halifax County,22210.0,21772.0,2616.0,2221.0,292.0,296.0,292.0,296.0,51
650,Virginia,Hampton city,99413.0,98023.0,8475.0,8426.0,973.0,1159.0,973.0,1159.0,51
85,Virginia,Hanover County,80956.0,80907.0,5789.0,5652.0,617.0,712.0,617.0,712.0,51
660,Virginia,Harrisonburg city,34946.0,34827.0,5221.0,5259.0,656.0,694.0,656.0,694.0,51
87,Virginia,Henrico County,251622.0,252698.0,24306.0,23057.0,2150.0,2365.0,2150.0,2365.0,51
89,Virginia,Henry County,33050.0,32989.0,4267.0,3721.0,483.0,502.0,483.0,502.0,51
91,Virginia,Highland County,1198.0,1233.0,205.0,155.0,26.0,25.0,26.0,25.0,51
670,Virginia,Hopewell city,16907.0,16441.0,1678.0,1634.0,223.0,256.0,223.0,256.0,51
93,Virginia,Isle of Wight County,27206.0,27464.0,2443.0,2343.0,280.0,317.0,280.0,317.0,51
95,Virginia,James City County,52231.0,52237.0,3887.0,3783.0,440.0,506.0,440.0,506.0,51
99,Virginia,King George County,21454.0,21706.0,1545.0,1487.0,189.0,207.0,189.0,207.0,51
101,Virginia,King William County,13048.0,13256.0,1219.0,1298.0,150.0,186.0,150.0,186.0,51
97,Virginia,King and Queen County,4667.0,4555.0,653.0,632.0,78.0,91.0,78.0,91.0,51
103,Virginia,Lancaster County,5836.0,5773.0,782.0,692.0,92.0,98.0,92.0,98.0,51
105,Virginia,Lee County,14816.0,14617.0,1807.0,1623.0,208.0,230.0,208.0,230.0,51
678,Virginia,Lexington city,3386.0,3201.0,218.0,258.0,33.0,45.0,33.0,45.0,51
107,Virginia,Loudoun County,352397.0,364674.0,22946.0,23021.0,1970.0,2223.0,1970.0,2223.0,51
109,Virginia,Louisa County,26197.0,26869.0,3614.0,2964.0,391.0,399.0,391.0,399.0,51
111,Virginia,Lunenburg County,7204.0,7083.0,1135.0,1113.0,130.0,146.0,130.0,146.0,51
680,Virginia,Lynchburg city,53841.0,53474.0,5497.0,4774.0,676.0,677.0,676.0,677.0,51
113,Virginia,Madison County,9018.0,8910.0,1138.0,1203.0,138.0,164.0,138.0,164.0,51
685,Virginia,Manassas Park city,13382.0,13519.0,2414.0,2724.0,284.0,363.0,284.0,363.0,51
683,Virginia,Manassas city,30502.0,29710.0,5801.0,6268.0,607.0,698.0,607.0,698.0,51
690,Virginia,Martinsville city,9079.0,8717.0,829.0,855.0,107.0,127.0,107.0,127.0,51
115,Virginia,Mathews County,5502.0,5390.0,533.0,560.0,67.0,83.0,67.0,83.0,51
117,Virginia,Mecklenburg County,19230.0,19037.0,2628.0,2314.0,296.0,310.0,296.0,310.0,51
119,Virginia,Middlesex County,6115.0,5953.0,794.0,800.0,93.0,110.0,93.0,110.0,51
121,Virginia,Montgomery County,69276.0,69040.0,6689.0,6358.0,784.0,870.0,784.0,870.0,51
125,Virginia,Nelson County,9297.0,9176.0,1355.0,1225.0,151.0,164.0,151.0,164.0,51
127,Virginia,New Kent County,16911.0,16948.0,1593.0,1765.0,187.0,244.0,187.0,244.0,51
700,Virginia,Newport News city,132496.0,132441.0,13869.0,11386.0,1473.0,1444.0,1473.0,1444.0,51
710,Virginia,Norfolk city,160657.0,157741.0,18670.0,18597.0,1764.0,2094.0,1764.0,2094.0,51
131,Virginia,Northampton County,7271.0,7120.0,1042.0,879.0,120.0,118.0,120.0,118.0,51
133,Virginia,Northumberland County,6654.0,6514.0,832.0,798.0,103.0,117.0,103.0,117.0,51
720,Virginia,Norton city,2928.0,2949.0,262.0,236.0,42.0,44.0,42.0,44.0,51
135,Virginia,Nottoway County,8895.0,8960.0,1320.0,1069.0,149.0,146.0,149.0,146.0,51
137,Virginia,Orange County,25865.0,26228.0,3001.0,2935.0,339.0,400.0,339.0,400.0,51
139,Virginia,Page County,16353.0,16367.0,2080.0,1985.0,243.0,273.0,243.0,273.0,51
141,Virginia,Patrick County,11144.0,11131.0,1475.0,1251.0,173.0,175.0,173.0,175.0,51
730,Virginia,Petersburg city,22537.0,21464.0,2671.0,2168.0,346.0,335.0,346.0,335.0,51
143,Virginia,Pittsylvania County,39846.0,39363.0,5147.0,4395.0,545.0,551.0,545.0,551.0,51
735,Virginia,Poquoson city,9331.0,9196.0,569.0,686.0,74.0,107.0,74.0,107.0,51
740,Virginia,Portsmouth city,69783.0,69268.0,6725.0,6199.0,794.0,855.0,794.0,855.0,51
145,Virginia,Powhatan County,20935.0,21216.0,2095.0,2039.0,240.0,282.0,240.0,282.0,51
147,Virginia,Prince Edward County,13516.0,13455.0,1475.0,1415.0,196.0,223.0,196.0,223.0,51
149,Virginia,Prince George County,26469.0,26345.0,2164.0,2134.0,265.0,312.0,265.0,312.0,51
153,Virginia,Prince William County,371850.0,381747.0,47465.0,39863.0,3491.0,3332.0,3491.0,3332.0,51
155,Virginia,Pulaski County,23017.0,23041.0,2074.0,1889.0,251.0,273.0,251.0,273.0,51
750,Virginia,Radford city,12117.0,12005.0,979.0,966.0,165.0,184.0,165.0,184.0,51
157,Virginia,Rappahannock County,4638.0,4463.0,647.0,704.0,75.0,92.0,75.0,92.0,51
159,Virginia,Richmond County,4993.0,4888.0,536.0,557.0,69.0,82.0,69.0,82.0,51
760,Virginia,Richmond city,163909.0,163242.0,21931.0,20442.0,2042.0,2214.0,2042.0,2214.0,51
161,Virginia,Roanoke County,66772.0,66942.0,5400.0,5020.0,591.0,650.0,591.0,650.0,51
770,Virginia,Roanoke city,71554.0,71337.0,8929.0,8088.0,936.0,1020.0,936.0,1020.0,51
163,Virginia,Rockbridge County,14399.0,14403.0,1621.0,1636.0,188.0,227.0,188.0,227.0,51
165,Virginia,Rockingham County,56986.0,56590.0,7429.0,7541.0,711.0,867.0,711.0,867.0,51
167,Virginia,Russell County,18300.0,18339.0,1982.0,1831.0,231.0,259.0,231.0,259.0,51
775,Virginia,Salem city,17353.0,17006.0,1359.0,1493.0,173.0,222.0,173.0,222.0,51
169,Virginia,Scott County,13896.0,14014.0,1571.0,1325.0,186.0,187.0,186.0,187.0,51
171,Virginia,Shenandoah County,30171.0,30082.0,3434.0,3592.0,378.0,467.0,378.0,467.0,51
173,Virginia,Smyth County,20655.0,20647.0,2114.0,1891.0,252.0,273.0,252.0,273.0,51
175,Virginia,Southampton County,11408.0,11181.0,1105.0,1067.0,130.0,151.0,130.0,151.0,51
177,Virginia,Spotsylvania County,105572.0,107103.0,10348.0,9918.0,994.0,1140.0,994.0,1140.0,51
179,Virginia,Stafford County,123677.0,124376.0,9461.0,10508.0,983.0,1268.0,983.0,1268.0,51
790,Virginia,Staunton city,17184.0,17311.0,1764.0,1815.0,221.0,263.0,221.0,263.0,51
800,Virginia,Suffolk city,71220.0,71235.0,6093.0,5997.0,652.0,755.0,652.0,755.0,51
181,Virginia,Surry County,4432.0,4306.0,425.0,406.0,55.0,61.0,55.0,61.0,51
183,Virginia,Sussex County,5889.0,5688.0,658.0,546.0,83.0,81.0,83.0,81.0,51
185,Virginia,Tazewell County,26554.0,26655.0,3072.0,2692.0,334.0,364.0,334.0,364.0,51
810,Virginia,Virginia Beach city,344050.0,343583.0,30531.0,30228.0,2610.0,2944.0,2610.0,2944.0,51
187,Virginia,Warren County,29589.0,29841.0,3338.0,3161.0,381.0,423.0,381.0,423.0,51
191,Virginia,Washington County,35218.0,35413.0,4175.0,3473.0,465.0,463.0,465.0,463.0,51
820,Virginia,Waynesboro city,16501.0,16303.0,1861.0,2004.0,240.0,293.0,240.0,293.0,51
193,Virginia,Westmoreland County,11830.0,11656.0,1414.0,1430.0,172.0,198.0,172.0,198.0,51
830,Virginia,Williamsburg city,7416.0,7536.0,648.0,678.0,99.0,122.0,99.0,122.0,51
840,Virginia,Winchester city,19460.0,19051.0,2843.0,2705.0,349.0,388.0,349.0,388.0,51
195,Virginia,Wise County,24365.0,24544.0,3089.0,2584.0,341.0,360.0,341.0,360.0,51
197,Virginia,Wythe County,20007.0,19799.0,2136.0,2162.0,254.0,306.0,254.0,306.0,51
199,Virginia,York County,52478.0,53172.0,3923.0,3588.0,458.0,485.0,458.0,485.0,51
1,Washington,Adams County,14847.0,14506.0,2241.0,2447.0,272.0,325.0,272.0,325.0,53
3,Washington,Asotin County,15618.0,15558.0,1253.0,1349.0,170.0,207.0,170.0,207.0,53
5,Washington,Benton County,156468.0,158261.0,14210.0,13831.0,1471.0,1673.0,1471.0,1673.0,53
7,Washington,Chelan County,53641.0,53992.0,7203.0,6720.0,796.0,814.0,796.0,814.0,53
9,Washington,Clallam County,47008.0,47356.0,5052.0,4956.0,569.0,633.0,569.0,633.0,53
11,Washington,Clark County,378219.0,383248.0,29670.0,31538.0,2553.0,2958.0,2553.0,2958.0,53
13,Washington,Columbia County,2627.0,2619.0,186.0,195.0,27.0,33.0,27.0,33.0,53
15,Washington,Cowlitz County,81230.0,81600.0,6458.0,6534.0,745.0,864.0,745.0,864.0,53
17,Washington,Douglas County,30895.0,30110.0,4053.0,4819.0,465.0,586.0,465.0,586.0,53
19,Washington,Ferry County,4740.0,4859.0,617.0,545.0,74.0,77.0,74.0,77.0,53
21,Washington,Franklin County,70696.0,71616.0,10977.0,11182.0,1190.0,1363.0,1190.0,1363.0,53
23,Washington,Garfield County,1546.0,1530.0,96.0,104.0,14.0,17.0,14.0,17.0,53
25,Washington,Grant County,70576.0,71604.0,10953.0,10699.0,1128.0,1251.0,1128.0,1251.0,53
