county_state,countyfips,state_name,county_name,NIC_2019,NIC_2020,NUI_2019,NUI_2020,nic_moe_2019,nic_moe_2020,nui_moe_2019,nui_moe_2020,statefips
"Burt County, NE",21,NE,Burt County,4297.0,4199.0,541.0,600.0,65.0,79.0,65.0,79.0,31
"Butler County, NE",23,NE,Butler County,5741.0,5709.0,500.0,509.0,62.0,73.0,62.0,73.0,31
"Cass County, NE",25,NE,Cass County,20017.0,19675.0,1416.0,1634.0,168.0,219.0,168.0,219.0,31
"Cedar County, NE",27,NE,Cedar County,5885.0,5865.0,617.0,618.0,75.0,87.0,75.0,87.0,31
"Chase County, NE",29,NE,Chase County,2644.0,2551.0,422.0,430.0,50.0,59.0,50.0,59.0,31
"Cherry County, NE",31,NE,Cherry County,3686.0,3955.0,700.0,463.0,83.0,71.0,83.0,71.0,31
"Cheyenne County, NE",33,NE,Cheyenne County,6512.0,6482.0,524.0,590.0,67.0,87.0,67.0,87.0,31
"Clay County, NE",35,NE,Clay County,4338.0,4297.0,533.0,550.0,64.0,72.0,64.0,72.0,31
"Colfax County, NE",37,NE,Colfax County,7451.0,7229.0,1612.0,1691.0,169.0,195.0,169.0,195.0,31
"Cuming County, NE",39,NE,Cuming County,6020.0,5944.0,802.0,842.0,92.0,108.0,92.0,108.0,31
"Custer County, NE",41,NE,Custer County,7299.0,7270.0,916.0,788.0,112.0,111.0,112.0,111.0,31
"Dakota County, NE",43,NE,Dakota County,14230.0,14230.0,2606.0,2597.0,277.0,317.0,277.0,317.0,31
"Dawes County, NE",45,NE,Dawes County,5562.0,5419.0,660.0,625.0,86.0,94.0,86.0,94.0,31
"Dawson County, NE",47,NE,Dawson County,16197.0,15790.0,2873.0,3136.0,303.0,353.0,303.0,353.0,31
"Deuel County, NE",49,NE,Deuel County,1214.0,1168.0,145.0,149.0,19.0,22.0,19.0,22.0,31
"Dixon County, NE",51,NE,Dixon County,3932.0,3724.0,468.0,603.0,57.0,84.0,57.0,84.0,31
"Dodge County, NE",53,NE,Dodge County,25530.0,25072.0,2875.0,3067.0,311.0,381.0,311.0,381.0,31
"Douglas County, NE",55,NE,Douglas County,434218.0,439592.0,49720.0,44780.0,2807.0,2880.0,2807.0,2880.0,31
"Dundy County, NE",57,NE,Dundy County,997.0,1041.0,249.0,197.0,28.0,27.0,28.0,27.0,31
"Fillmore County, NE",59,NE,Fillmore County,3727.0,3736.0,354.0,367.0,45.0,53.0,45.0,53.0,31
"Franklin County, NE",61,NE,Franklin County,1896.0,1909.0,215.0,177.0,28.0,27.0,28.0,27.0,31
"Frontier County, NE",63,NE,Frontier County,1653.0,1649.0,207.0,149.0,27.0,24.0,27.0,24.0,31
"Furnas County, NE",65,NE,Furnas County,3023.0,2991.0,423.0,409.0,49.0,56.0,49.0,56.0,31
"Gage County, NE",67,NE,Gage County,15309.0,15067.0,1477.0,1536.0,171.0,203.0,171.0,203.0,31
"Garden County, NE",69,NE,Garden County,1120.0,1179.0,171.0,131.0,22.0,21.0,22.0,21.0,31
"Garfield County, NE",71,NE,Garfield County,1238.0,1249.0,133.0,98.0,20.0,17.0,20.0,17.0,31
"Gosper County, NE",73,NE,Gosper County,1359.0,1329.0,129.0,173.0,17.0,25.0,17.0,25.0,31
"Grant County, NE",75,NE,Grant County,426.0,430.0,54.0,46.0,7.0,7.0,7.0,7.0,31
"Greeley County, NE",77,NE,Greeley County,1518.0,1517.0,225.0,168.0,28.0,25.0,28.0,25.0,31
"Hall County, NE",79,NE,Hall County,44488.0,43237.0,6520.0,7286.0,657.0,767.0,657.0,767.0,31
"Hamilton County, NE",81,NE,Hamilton County,6880.0,6693.0,517.0,591.0,63.0,85.0,63.0,85.0,31
"Harlan County, NE",83,NE,Harlan County,2164.0,2105.0,269.0,251.0,33.0,36.0,33.0,36.0,31
"Hayes County, NE",85,NE,Hayes County,524.0,574.0,126.0,74.0,18.0,12.0,18.0,12.0,31
"Hitchcock County, NE",87,NE,Hitchcock County,1773.0,1811.0,231.0,203.0,29.0,30.0,29.0,30.0,31
"Holt County, NE",89,NE,Holt County,6984.0,6950.0,773.0,658.0,94.0,94.0,94.0,94.0,31
"Hooker County, NE",91,NE,Hooker County,416.0,387.0,53.0,61.0,7.0,9.0,7.0,9.0,31
"Howard County, NE",93,NE,Howard County,4544.0,4683.0,469.0,386.0,59.0,58.0,59.0,58.0,31
"Jefferson County, NE",95,NE,Jefferson County,4775.0,4782.0,487.0,532.0,60.0,76.0,60.0,76.0,31
"Johnson County, NE",97,NE,Johnson County,2779.0,2764.0,323.0,323.0,39.0,46.0,39.0,46.0,31
"Kearney County, NE",99,NE,Kearney County,4786.0,4842.0,380.0,430.0,49.0,63.0,49.0,63.0,31
"Keith County, NE",101,NE,Keith County,5200.0,5152.0,593.0,594.0,72.0,84.0,72.0,84.0,31
"Keya Paha County, NE",103,NE,Keya Paha County,437.0,457.0,101.0,44.0,15.0,8.0,15.0,8.0,31
"Kimball County, NE",105,NE,Kimball County,2362.0,2196.0,330.0,339.0,39.0,48.0,39.0,48.0,31
"Knox County, NE",107,NE,Knox County,5377.0,5388.0,767.0,724.0,85.0,93.0,85.0,93.0,31
"Lancaster County, NE",109,NE,Lancaster County,238372.0,237767.0,21201.0,22428.0,1812.0,2004.0,1812.0,2004.0,31
"Lincoln County, NE",111,NE,Lincoln County,25156.0,24361.0,2331.0,2555.0,274.0,326.0,274.0,326.0,31
"Logan County, NE",113,NE,Logan County,510.0,503.0,64.0,57.0,9.0,9.0,9.0,9.0,31
"Loup County, NE",115,NE,Loup County,429.0,439.0,53.0,35.0,9.0,5.0,9.0,5.0,31
"Madison County, NE",119,NE,Madison County,25264.0,24815.0,3176.0,3293.0,354.0,410.0,354.0,410.0,31
"McPherson County, NE",117,NE,McPherson County,332.0,324.0,48.0,29.0,6.0,5.0,6.0,5.0,31
"Merrick County, NE",121,NE,Merrick County,5415.0,5452.0,608.0,575.0,75.0,80.0,75.0,80.0,31
"Morrill County, NE",123,NE,Morrill County,3110.0,3058.0,472.0,473.0,55.0,65.0,55.0,65.0,31
"Nance County, NE",125,NE,Nance County,2441.0,2491.0,256.0,222.0,33.0,34.0,33.0,34.0,31
"Nemaha County, NE",127,NE,Nemaha County,4744.0,4670.0,398.0,467.0,54.0,68.0,54.0,68.0,31
"Nuckolls County, NE",129,NE,Nuckolls County,2668.0,2674.0,320.0,294.0,40.0,44.0,40.0,44.0,31
"Otoe County, NE",131,NE,Otoe County,11533.0,11521.0,1212.0,1083.0,143.0,149.0,143.0,149.0,31
"Pawnee County, NE",133,NE,Pawnee County,1618.0,1613.0,216.0,188.0,27.0,30.0,27.0,30.0,31
"Perkins County, NE",135,NE,Perkins County,1945.0,1893.0,251.0,271.0,30.0,39.0,30.0,39.0,31
"Phelps County, NE",137,NE,Phelps County,6482.0,6377.0,562.0,649.0,69.0,92.0,69.0,92.0,31
"Pierce County, NE",139,NE,Pierce County,5224.0,5298.0,482.0,406.0,61.0,61.0,61.0,61.0,31
"Platte County, NE",141,NE,Platte County,24436.0,23961.0,2749.0,2990.0,304.0,357.0,304.0,357.0,31
"Polk County, NE",143,NE,Polk County,3539.0,3478.0,418.0,475.0,49.0,62.0,49.0,62.0,31
"Red Willow County, NE",145,NE,Red Willow County,7284.0,7153.0,794.0,790.0,101.0,115.0,101.0,115.0,31
"Richardson County, NE",147,NE,Richardson County,5270.0,5112.0,570.0,704.0,70.0,93.0,70.0,93.0,31
"Rock County, NE",149,NE,Rock County,863.0,901.0,121.0,79.0,16.0,13.0,16.0,13.0,31
"Saline County, NE",151,NE,Saline County,9766.0,9523.0,1399.0,1449.0,161.0,183.0,161.0,183.0,31
"Sarpy County, NE",153,NE,Sarpy County,155438.0,155817.0,9378.0,10132.0,958.0,1175.0,958.0,1175.0,31
"Saunders County, NE",155,NE,Saunders County,16137.0,16294.0,1234.0,1393.0,144.0,185.0,144.0,185.0,31
"Scotts Bluff County, NE",157,NE,Scotts Bluff County,24752.0,23964.0,3215.0,3611.0,346.0,444.0,346.0,444.0,31
"Seward County, NE",159,NE,Seward County,12260.0,12057.0,886.0,970.0,111.0,141.0,111.0,141.0,31
"Sheridan County, NE",161,NE,Sheridan County,3163.0,3210.0,624.0,507.0,72.0,70.0,72.0,70.0,31
"Sherman County, NE",163,NE,Sherman County,1864.0,1941.0,267.0,184.0,35.0,28.0,35.0,28.0,31
"Sioux County, NE",165,NE,Sioux County,682.0,753.0,114.0,64.0,18.0,11.0,18.0,11.0,31
"Stanton County, NE",167,NE,Stanton County,4404.0,4309.0,374.0,412.0,48.0,63.0,48.0,63.0,31
"Thayer County, NE",169,NE,Thayer County,3340.0,3281.0,340.0,347.0,43.0,49.0,43.0,49.0,31
"Thomas County, NE",171,NE,Thomas County,456.0,469.0,78.0,56.0,10.0,9.0,10.0,9.0,31
"Thurston County, NE",173,NE,Thurston County,5211.0,5422.0,984.0,965.0,108.0,120.0,108.0,120.0,31
"Valley County, NE",175,NE,Valley County,2710.0,2681.0,342.0,338.0,43.0,50.0,43.0,50.0,31
"Washington County, NE",177,NE,Washington County,15805.0,15854.0,1134.0,1186.0,138.0,170.0,138.0,170.0,31
"Wayne County, NE",179,NE,Wayne County,6280.0,6232.0,530.0,586.0,75.0,89.0,75.0,89.0,31
"Webster County, NE",181,NE,Webster County,2361.0,2340.0,235.0,225.0,31.0,35.0,31.0,35.0,31
"Wheeler County, NE",183,NE,Wheeler County,484.0,516.0,72.0,47.0,10.0,8.0,10.0,8.0,31
"York County, NE",185,NE,York County,9323.0,9173.0,811.0,825.0,100.0,117.0,100.0,117.0,31
"Carson City, NV",510,NV,Carson City,35662.0,35109.0,6131.0,6774.0,680.0,791.0,680.0,791.0,32
"Churchill County, NV",1,NV,Churchill County,17271.0,17262.0,2662.0,3041.0,321.0,408.0,321.0,408.0,32
"Clark County, NV",3,NV,Clark County,1634779.0,1667928.0,260442.0,267963.0,7239.0,7850.0,7239.0,7850.0,32
"Douglas County, NV",5,NV,Douglas County,30448.0,29874.0,3903.0,4021.0,456.0,536.0,456.0,536.0,32
"Elko County, NV",7,NV,Elko County,40053.0,39641.0,6002.0,6488.0,684.0,808.0,684.0,808.0,32
"Esmeralda County, NV",9,NV,Esmeralda County,463.0,485.0,103.0,110.0,13.0,16.0,13.0,16.0,32
"Eureka County, NV",11,NV,Eureka County,1579.0,1556.0,123.0,130.0,21.0,24.0,21.0,24.0,32
"Humboldt County, NV",13,NV,Humboldt County,12114.0,11935.0,2150.0,2420.0,254.0,316.0,254.0,316.0,32
"Lander County, NV",15,NV,Lander County,4069.0,3933.0,579.0,696.0,79.0,99.0,79.0,99.0,32
"Lincoln County, NV",17,NV,Lincoln County,3164.0,3146.0,424.0,470.0,60.0,75.0,60.0,75.0,32
"Lyon County, NV",19,NV,Lyon County,39077.0,38438.0,5867.0,6966.0,690.0,884.0,690.0,884.0,32
"Mineral County, NV",21,NV,Mineral County,2897.0,2928.0,417.0,407.0,55.0,63.0,55.0,63.0,32
"Nye County, NV",23,NV,Nye County,27223.0,27992.0,4048.0,4149.0,504.0,587.0,504.0,587.0,32
"Pershing County, NV",27,NV,Pershing County,3315.0,3270.0,545.0,530.0,71.0,82.0,71.0,82.0,32
"Storey County, NV",29,NV,Storey County,2554.0,2493.0,252.0,330.0,37.0,52.0,37.0,52.0,32
"Washoe County, NV",31,NV,Washoe County,339673.0,341323.0,48387.0,52561.0,3660.0,4168.0,3660.0,4168.0,32
"White Pine County, NV",33,NV,White Pine County,5898.0,5751.0,684.0,829.0,90.0,121.0,90.0,121.0,32
"Belknap County, NH",1,NH,Belknap County,42965.0,42146.0,3906.0,4464.0,461.0,600.0,461.0,600.0,33
"Carroll County, NH",3,NH,Carroll County,30647.0,30624.0,3792.0,3644.0,458.0,509.0,458.0,509.0,33
"Cheshire County, NH",5,NH,Cheshire County,52323.0,51598.0,4263.0,4633.0,503.0,627.0,503.0,627.0,33
"Coos County, NH",7,NH,Coos County,20112.0,19446.0,1928.0,2130.0,236.0,288.0,236.0,288.0,33
"Grafton County, NH",9,NH,Grafton County,58131.0,58365.0,5994.0,5873.0,668.0,753.0,668.0,753.0,33
"Hillsborough County, NH",11,NH,Hillsborough County,317090.0,317824.0,27581.0,26953.0,2000.0,2249.0,2000.0,2249.0,33
"Merrimack County, NH",13,NH,Merrimack County,109306.0,108738.0,8643.0,9470.0,895.0,1071.0,895.0,1071.0,33
"Rockingham County, NH",15,NH,Rockingham County,236032.0,236275.0,16057.0,15898.0,1492.0,1684.0,1492.0,1684.0,33
"Strafford County, NH",17,NH,Strafford County,94251.0,94312.0,7990.0,8414.0,897.0,1095.0,897.0,1095.0,33
"Sullivan County, NH",19,NH,Sullivan County,30707.0,30112.0,2579.0,2823.0,322.0,418.0,322.0,418.0,33
"Atlantic County, NJ",1,NJ,Atlantic County,187148.0,189359.0,22420.0,18353.0,2065.0,1946.0,2065.0,1946.0,34
"Bergen County, NJ",3,NJ,Bergen County,700406.0,714954.0,64563.0,53737.0,4389.0,4231.0,4389.0,4231.0,34
"Burlington County, NJ",5,NJ,Burlington County,337963.0,337842.0,21430.0,19635.0,1928.0,2047.0,1928.0,2047.0,34
"Camden County, NJ",7,NJ,Camden County,384735.0,386120.0,34449.0,31262.0,2818.0,2910.0,2818.0,2910.0,34
"Cape May County, NJ",9,NJ,Cape May County,59335.0,58509.0,6002.0,5659.0,641.0,704.0,641.0,704.0,34
"Cumberland County, NJ",11,NJ,Cumberland County,102218.0,99336.0,14106.0,14586.0,1370.0,1516.0,1370.0,1516.0,34
"Essex County, NJ",13,NJ,Essex County,587860.0,577540.0,80196.0,82045.0,5248.0,5631.0,5248.0,5631.0,34
"Gloucester County, NJ",15,NJ,Gloucester County,227983.0,227738.0,13841.0,13648.0,1388.0,1554.0,1388.0,1554.0,34
"Hudson County, NJ",17,NJ,Hudson County,501916.0,513484.0,78318.0,69897.0,5170.0,4994.0,5170.0,4994.0,34
"Hunterdon County, NJ",19,NJ,Hunterdon County,93653.0,92690.0,5098.0,5000.0,550.0,631.0,550.0,631.0,34
"Mercer County, NJ",21,NJ,Mercer County,264306.0,268764.0,28211.0,22534.0,2489.0,2299.0,2489.0,2299.0,34
"Middlesex County, NJ",23,NJ,Middlesex County,618269.0,630268.0,61727.0,55217.0,4345.0,4276.0,4345.0,4276.0,34
"Monmouth County, NJ",25,NJ,Monmouth County,469507.0,466410.0,35682.0,35230.0,2864.0,3108.0,2864.0,3108.0,34
"Morris County, NJ",27,NJ,Morris County,379792.0,380230.0,22979.0,22527.0,1959.0,2274.0,1959.0,2274.0,34
"Ocean County, NJ",29,NJ,Ocean County,431324.0,439709.0,33231.0,29145.0,2801.0,2814.0,2801.0,2814.0,34
"Passaic County, NJ",31,NJ,Passaic County,357227.0,353338.0,58912.0,59629.0,4119.0,4249.0,4119.0,4249.0,34
"Salem County, NJ",33,NJ,Salem County,45577.0,45680.0,4229.0,3754.0,481.0,506.0,481.0,506.0,34
"Somerset County, NJ",35,NJ,Somerset County,257043.0,259559.0,18141.0,17132.0,1695.0,1848.0,1695.0,1848.0,34
"Sussex County, NJ",37,NJ,Sussex County,108644.0,107050.0,6509.0,6481.0,681.0,806.0,681.0,806.0,34
"Union County, NJ",39,NJ,Union County,410309.0,403533.0,59289.0,61330.0,4099.0,4345.0,4099.0,4345.0,34
"Warren County, NJ",41,NJ,Warren County,78273.0,77622.0,6449.0,6727.0,683.0,822.0,683.0,822.0,34
"Bernalillo County, NM",1,NM,Bernalillo County,494248.0,499565.0,60480.0,58571.0,3824.0,4141.0,3824.0,4141.0,35
"Catron County, NM",3,NM,Catron County,1807.0,1899.0,181.0,132.0,30.0,27.0,30.0,27.0,35
"Chaves County, NM",5,NM,Chaves County,45568.0,45862.0,6736.0,6379.0,747.0,805.0,747.0,805.0,35
"Cibola County, NM",6,NM,Cibola County,17113.0,17219.0,2446.0,2407.0,284.0,336.0,284.0,336.0,35
"Colfax County, NM",7,NM,Colfax County,7458.0,7356.0,841.0,754.0,114.0,121.0,114.0,121.0,35
"Curry County, NM",9,NM,Curry County,36569.0,35620.0,4520.0,5051.0,554.0,715.0,554.0,715.0,35
"DeBaca County, NM",11,NM,DeBaca County,1078.0,992.0,151.0,159.0,21.0,25.0,21.0,25.0,35
"Dona Ana County, NM",13,NM,Dona Ana County,152392.0,153271.0,23882.0,23994.0,2283.0,2561.0,2283.0,2561.0,35
"Eddy County, NM",15,NM,Eddy County,44901.0,44406.0,4891.0,5582.0,577.0,732.0,577.0,732.0,35
"Grant County, NM",17,NM,Grant County,17134.0,16975.0,1645.0,1582.0,215.0,244.0,215.0,244.0,35
"Guadalupe County, NM",19,NM,Guadalupe County,2616.0,2585.0,217.0,193.0,33.0,33.0,33.0,33.0,35
"Harding County, NM",21,NM,Harding County,343.0,327.0,37.0,40.0,6.0,7.0,6.0,7.0,35
"Hidalgo County, NM",23,NM,Hidalgo County,2845.0,2691.0,334.0,377.0,48.0,61.0,48.0,61.0,35
"Lea County, NM",25,NM,Lea County,52990.0,53116.0,8145.0,8778.0,873.0,1050.0,873.0,1050.0,35
"Lincoln County, NM",27,NM,Lincoln County,11889.0,11790.0,1786.0,1920.0,222.0,268.0,222.0,268.0,35
"Los Alamos County, NM",28,NM,Los Alamos County,15687.0,16041.0,458.0,513.0,73.0,91.0,73.0,91.0,35
"Luna County, NM",29,NM,Luna County,15311.0,15374.0,2524.0,2588.0,312.0,376.0,312.0,376.0,35
"McKinley County, NM",31,NM,McKinley County,48440.0,51567.0,12033.0,11105.0,1129.0,1203.0,1129.0,1203.0,35
"Mora County, NM",33,NM,Mora County,2893.0,2826.0,281.0,253.0,44.0,46.0,44.0,46.0,35
"Otero County, NM",35,NM,Otero County,47371.0,46319.0,6008.0,7129.0,715.0,940.0,715.0,940.0,35
"Quay County, NM",37,NM,Quay County,5355.0,5233.0,638.0,620.0,85.0,93.0,85.0,93.0,35
"Rio Arriba County, NM",39,NM,Rio Arriba County,26785.0,26934.0,3780.0,3289.0,409.0,415.0,409.0,415.0,35
"Roosevelt County, NM",41,NM,Roosevelt County,12712.0,12231.0,1916.0,2179.0,254.0,334.0,254.0,334.0,35
"San Juan County, NM",45,NM,San Juan County,87712.0,89745.0,15208.0,14868.0,1375.0,1536.0,1375.0,1536.0,35
"San Miguel County, NM",47,NM,San Miguel County,17940.0,17801.0,1996.0,1654.0,265.0,269.0,265.0,269.0,35
"Sandoval County, NM",43,NM,Sandoval County,109079.0,109905.0,10765.0,12292.0,1049.0,1358.0,1049.0,1358.0,35
"Santa Fe County, NM",49,NM,Santa Fe County,94532.0,96391.0,15703.0,14191.0,1339.0,1414.0,1339.0,1414.0,35
"Sierra County, NM",51,NM,Sierra County,5762.0,5797.0,781.0,677.0,105.0,109.0,105.0,109.0,35
"Socorro County, NM",53,NM,Socorro County,11027.0,10959.0,1548.0,1521.0,191.0,223.0,191.0,223.0,35
"Taos County, NM",55,NM,Taos County,19946.0,20312.0,3425.0,2641.0,395.0,368.0,395.0,368.0,35
"Torrance County, NM",57,NM,Torrance County,10006.0,10132.0,1389.0,1121.0,173.0,171.0,173.0,171.0,35
"Union County, NM",59,NM,Union County,2190.0,2170.0,330.0,318.0,45.0,49.0,45.0,49.0,35
"Valencia County, NM",61,NM,Valencia County,53181.0,54414.0,7692.0,6968.0,863.0,911.0,863.0,911.0,35
"Albany County, NY",1,NY,Albany County,229629.0,225724.0,9639.0,11231.0,1107.0,1431.0,1107.0,1431.0,36
"Allegany County, NY",3,NY,Allegany County,31087.0,30706.0,1824.0,1690.0,241.0,263.0,241.0,263.0,36
"Bronx County, NY",5,NY,Bronx County,1075387.0,1044501.0,100053.0,100755.0,7084.0,7366.0,7084.0,7366.0,36
"Broome County, NY",7,NY,Broome County,136878.0,135320.0,7520.0,7441.0,870.0,996.0,870.0,996.0,36
"Cattaraugus County, NY",9,NY,Cattaraugus County,54876.0,54479.0,4088.0,3948.0,477.0,523.0,477.0,523.0,36
"Cayuga County, NY",11,NY,Cayuga County,55305.0,53814.0,2770.0,3248.0,336.0,461.0,336.0,461.0,36
"Chautauqua County, NY",13,NY,Chautauqua County,90754.0,89077.0,5210.0,5695.0,623.0,760.0,623.0,760.0,36
"Chemung County, NY",15,NY,Chemung County,61438.0,59885.0,2636.0,3159.0,357.0,489.0,357.0,489.0,36
"Chenango County, NY",17,NY,Chenango County,35194.0,34350.0,1703.0,1809.0,219.0,269.0,219.0,269.0,36
"Clinton County, NY",19,NY,Clinton County,57270.0,56366.0,3018.0,3161.0,388.0,474.0,388.0,474.0,36
"Columbia County, NY",21,NY,Columbia County,41710.0,41025.0,2524.0,2646.0,305.0,382.0,305.0,382.0,36
"Cortland County, NY",23,NY,Cortland County,34570.0,33845.0,1506.0,1780.0,203.0,283.0,203.0,283.0,36
"Delaware County, NY",25,NY,Delaware County,29444.0,28837.0,1789.0,1846.0,233.0,279.0,233.0,279.0,36
"Dutchess County, NY",27,NY,Dutchess County,214950.0,213871.0,12124.0,10605.0,1319.0,1320.0,1319.0,1320.0,36
"Erie County, NY",29,NY,Erie County,699779.0,692493.0,29797.0,30230.0,2669.0,3077.0,2669.0,3077.0,36
"Essex County, NY",31,NY,Essex County,25117.0,24693.0,1308.0,1394.0,172.0,215.0,172.0,215.0,36
"Franklin County, NY",33,NY,Franklin County,33025.0,33021.0,2492.0,2425.0,310.0,360.0,310.0,360.0,36
"Fulton County, NY",35,NY,Fulton County,39773.0,38741.0,2014.0,2284.0,259.0,346.0,259.0,346.0,36
"Genesee County, NY",37,NY,Genesee County,42948.0,42206.0,1985.0,2157.0,256.0,325.0,256.0,325.0,36
"Greene County, NY",39,NY,Greene County,32203.0,31776.0,1687.0,1881.0,223.0,284.0,223.0,284.0,36
"Hamilton County, NY",41,NY,Hamilton County,2783.0,2613.0,218.0,272.0,29.0,40.0,29.0,40.0,36
"Herkimer County, NY",43,NY,Herkimer County,45082.0,44032.0,2237.0,2643.0,284.0,392.0,284.0,392.0,36
"Jefferson County, NY",45,NY,Jefferson County,83955.0,81512.0,4191.0,4528.0,555.0,684.0,555.0,684.0,36
"Kings County, NY",47,NY,Kings County,1999069.0,1962921.0,155196.0,160365.0,8356.0,8877.0,8356.0,8877.0,36
"Lewis County, NY",49,NY,Lewis County,20085.0,19743.0,1047.0,1097.0,139.0,165.0,139.0,165.0,36
"Livingston County, NY",51,NY,Livingston County,44020.0,42928.0,2114.0,2338.0,274.0,357.0,274.0,357.0,36
"Madison County, NY",53,NY,Madison County,51005.0,50107.0,2311.0,2421.0,287.0,359.0,287.0,359.0,36
"Monroe County, NY",55,NY,Monroe County,564598.0,556400.0,24849.0,26895.0,2334.0,2769.0,2334.0,2769.0,36
"Montgomery County, NY",57,NY,Montgomery County,37185.0,36684.0,2044.0,2179.0,270.0,330.0,270.0,330.0,36
"Nassau County, NY",59,NY,Nassau County,1057271.0,1060811.0,53385.0,46539.0,4115.0,4021.0,4115.0,4021.0,36
"New York County, NY",61,NY,New York County,1233810.0,1232652.0,73874.0,61464.0,6020.0,5959.0,6020.0,5959.0,36
"Niagara County, NY",63,NY,Niagara County,158994.0,156056.0,7153.0,7560.0,830.0,1019.0,830.0,1019.0,36
"Oneida County, NY",65,NY,Oneida County,164866.0,163549.0,9299.0,9079.0,1028.0,1158.0,1028.0,1158.0,36
"Onondaga County, NY",67,NY,Onondaga County,348701.0,345460.0,17751.0,17478.0,1761.0,1967.0,1761.0,1967.0,36
"Ontario County, NY",69,NY,Ontario County,81771.0,80687.0,3475.0,3852.0,421.0,560.0,421.0,560.0,36
"Orange County, NY",71,NY,Orange County,305791.0,302564.0,15775.0,17206.0,1619.0,1984.0,1619.0,1984.0,36
"Orleans County, NY",73,NY,Orleans County,28970.0,28514.0,1817.0,1530.0,252.0,229.0,252.0,229.0,36
"Oswego County, NY",75,NY,Oswego County,88122.0,87015.0,4904.0,4723.0,609.0,649.0,609.0,649.0,36
"Otsego County, NY",77,NY,Otsego County,39832.0,38957.0,2160.0,2263.0,272.0,344.0,272.0,344.0,36
"Putnam County, NY",79,NY,Putnam County,76825.0,76334.0,3369.0,3430.0,402.0,485.0,402.0,485.0,36
"Queens County, NY",81,NY,Queens County,1673971.0,1676862.0,191502.0,179116.0,9101.0,9071.0,9101.0,9071.0,36
"Rensselaer County, NY",83,NY,Rensselaer County,121331.0,120403.0,5339.0,4877.0,678.0,656.0,678.0,656.0,36
"Richmond County, NY",85,NY,Richmond County,375262.0,376744.0,19502.0,17348.0,1934.0,1948.0,1934.0,1948.0,36
"Rockland County, NY",87,NY,Rockland County,255339.0,255680.0,15161.0,13994.0,1482.0,1650.0,1482.0,1650.0,36
"Saratoga County, NY",91,NY,Saratoga County,179363.0,178176.0,6612.0,6999.0,778.0,930.0,778.0,930.0,36
"Schenectady County, NY",93,NY,Schenectady County,119744.0,119438.0,6032.0,5482.0,728.0,751.0,728.0,751.0,36
"Schoharie County, NY",95,NY,Schoharie County,21574.0,21455.0,1160.0,1167.0,151.0,174.0,151.0,174.0,36
"Schuyler County, NY",97,NY,Schuyler County,13114.0,12899.0,665.0,663.0,89.0,104.0,89.0,104.0,36
"Seneca County, NY",99,NY,Seneca County,23597.0,23130.0,1362.0,1565.0,179.0,247.0,179.0,247.0,36
"St. Lawrence County, NY",89,NY,St. Lawrence County,73730.0,73164.0,4451.0,4278.0,541.0,582.0,541.0,582.0,36
"Steuben County, NY",101,NY,Steuben County,71338.0,69865.0,3881.0,4555.0,466.0,629.0,466.0,629.0,36
"Suffolk County, NY",103,NY,Suffolk County,1151217.0,1146820.0,62909.0,59023.0,4677.0,4754.0,4677.0,4754.0,36
"Sullivan County, NY",105,NY,Sullivan County,54921.0,54791.0,3685.0,3808.0,453.0,535.0,453.0,535.0,36
"Tioga County, NY",107,NY,Tioga County,36344.0,35738.0,1621.0,1692.0,213.0,257.0,213.0,257.0,36
"Tompkins County, NY",109,NY,Tompkins County,70894.0,70237.0,3475.0,3324.0,464.0,544.0,464.0,544.0,36
"Ulster County, NY",111,NY,Ulster County,127317.0,126003.0,7976.0,8373.0,934.0,1106.0,934.0,1106.0,36
"Warren County, NY",113,NY,Warren County,46979.0,46006.0,2128.0,2552.0,274.0,396.0,274.0,396.0,36
"Washington County, NY",115,NY,Washington County,43888.0,43009.0,2344.0,2393.0,299.0,358.0,299.0,358.0,36
"Wayne County, NY",117,NY,Wayne County,68923.0,66625.0,3067.0,4378.0,373.0,621.0,373.0,621.0,36
"Westchester County, NY",119,NY,Westchester County,741115.0,736813.0,45099.0,44051.0,3804.0,4085.0,3804.0,4085.0,36
"Wyoming County, NY",121,NY,Wyoming County,27960.0,27296.0,1289.0,1386.0,168.0,207.0,168.0,207.0,36
"Yates County, NY",123,NY,Yates County,16834.0,16672.0,1520.0,1458.0,190.0,219.0,190.0,219.0,36
"Alamance County, NC",1,NC,Alamance County,114466.0,114828.0,19822.0,19432.0,1684.0,1878.0,1684.0,1878.0,37
